REGION,TIMESLICE,FUEL,YEAR,VALUE
"SC","TM83","TX",2039,4.4197224827017e-05
"SC","TM83","TX",2040,4.4905697637441e-05
"SC","TM83","TX",2041,4.5625519310489e-05
"SC","TM83","TX",2042,4.6345337401194e-05
"SC","TM83","TX",2043,4.7065155491899e-05
"SC","TM83","TX",2044,4.7784977164947e-05
"SC","TM83","TX",2045,4.8504795255652e-05
"SC","TM83","TX",2046,4.92246169287e-05
"SC","TM83","TX",2047,4.9944435019405e-05
"SC","TM83","TX",2048,5.066425311011e-05
"SC","TM83","TX",2049,5.1384074783158e-05
"SC","TM83","TX",2050,5.2103892873863e-05
"SC","TM84","COMELC",2019,0.000322282084286844
"SC","TM84","COMELC",2020,0.000240126046562466
"SC","TM84","COMELC",2021,0.000251817595875783
"SC","TM84","COMELC",2022,0.00033469324616898
"SC","TM84","COMELC",2023,0.000341577437108958
"SC","TM84","COMELC",2024,0.000353512523976894
"SC","TM84","COMELC",2025,0.000365463875387124
"SC","TM84","COMELC",2026,0.000377197848996075
"SC","TM84","COMELC",2027,0.000388931822605026
"SC","TM84","COMELC",2028,0.000400665804338124
"SC","TM84","COMELC",2029,0.000412399777947075
"SC","TM84","COMELC",2030,0.000424133751556026
"SC","TM84","COMELC",2031,0.000426714817430367
"SC","TM84","COMELC",2032,0.00042932168559558
"SC","TM84","COMELC",2033,0.000431954624148516
"SC","TM84","COMELC",2034,0.000434613893061879
"SC","TM84","COMELC",2035,0.000437299752308373
"SC","TM84","COMELC",2036,0.000440012469984849
"SC","TM84","COMELC",2037,0.000442752322312305
"SC","TM84","COMELC",2038,0.000445519561139298
"SC","TM84","COMELC",2039,0.00044831447893512
"SC","TM84","COMELC",2040,0.000451137351920769
"SC","TM84","COMELC",2041,0.000453988440068949
"SC","TM84","COMELC",2042,0.000456868052097246
"SC","TM84","COMELC",2043,0.000459776456102511
"SC","TM84","COMELC",2044,0.000465994060781139
"SC","TM84","COMELC",2045,0.000472211665459767
"SC","TM84","COMELC",2046,0.000478429270138395
"SC","TM84","COMELC",2047,0.000484646874817023
"SC","TM84","COMELC",2048,0.000490864479495651
"SC","TM84","COMELC",2049,0.000497082084174279
"SC","TM84","COMELC",2050,0.000503299688852907
"SC","TM84","RESELC",2019,0.000164664590311233
"SC","TM84","RESELC",2020,0.000168301868412897
"SC","TM84","RESELC",2021,0.000172043736783039
"SC","TM84","RESELC",2022,0.000175894298115894
"SC","TM84","RESELC",2023,0.000178641640906884
"SC","TM84","RESELC",2024,0.000185648750190972
"SC","TM84","RESELC",2025,0.000192833680804596
"SC","TM84","RESELC",2026,0.000197927399111391
"SC","TM84","RESELC",2027,0.000203035684013757
"SC","TM84","RESELC",2028,0.000208158641125605
"SC","TM84","RESELC",2029,0.00021329639230914
"SC","TM84","RESELC",2030,0.000218449035054126
"SC","TM84","RESELC",2031,0.000220940637821703
"SC","TM84","RESELC",2032,0.000223461779987772
"SC","TM84","RESELC",2033,0.000226012819014801
"SC","TM84","RESELC",2034,0.000228594136737699
"SC","TM84","RESELC",2035,0.000231206106867228
"SC","TM84","RESELC",2036,0.000233849094990003
"SC","TM84","RESELC",2037,0.00023652349106508
"SC","TM84","RESELC",2038,0.000239229693175662
"SC","TM84","RESELC",2039,0.000241968091280805
"SC","TM84","RESELC",2040,0.000244739075339565
"SC","TM84","RESELC",2041,0.000247543059683439
"SC","TM84","RESELC",2042,0.000250380450519777
"SC","TM84","RESELC",2043,0.000253251662180076
"SC","TM84","RESELC",2044,0.00025667641259622
"SC","TM84","RESELC",2045,0.000260101163012364
"SC","TM84","RESELC",2046,0.000263525905304361
"SC","TM84","RESELC",2047,0.000266950655720505
"SC","TM84","RESELC",2048,0.000270375406136649
"SC","TM84","RESELC",2049,0.000273800156552793
"SC","TM84","RESELC",2050,0.000277224906968937
"SC","TM84","TX",2025,2.5785138120188e-05
"SC","TM84","TX",2026,2.9733417474736e-05
"SC","TM84","TX",2027,3.364268994482e-05
"SC","TM84","TX",2028,3.7590853494664e-05
"SC","TM84","TX",2029,4.1541839784168e-05
"SC","TM84","TX",2030,4.4785679124284e-05
"SC","TM84","TX",2031,4.7037882784048e-05
"SC","TM84","TX",2032,4.9078602928328e-05
"SC","TM84","TX",2033,5.1061874289032e-05
"SC","TM84","TX",2034,5.2815036877692e-05
"SC","TM84","TX",2035,5.4421759592948e-05
"SC","TM84","TX",2036,5.5882949571648e-05
"SC","TM84","TX",2037,5.7250525922752e-05
"SC","TM84","TX",2038,5.8400548661804e-05
"SC","TM84","TX",2039,5.9530947328724e-05
"SC","TM84","TX",2040,6.0485216691252e-05
"SC","TM84","TX",2041,6.1454772274708e-05
"SC","TM84","TX",2042,6.2424323032968e-05
"SC","TM84","TX",2043,6.3393873791228e-05
"SC","TM84","TX",2044,6.4363429374684e-05
"SC","TM84","TX",2045,6.5332980132944e-05
"SC","TM84","TX",2046,6.63025357164e-05
"SC","TM84","TX",2047,6.727208647466e-05
"SC","TM84","TX",2048,6.824163723292e-05
"SC","TM84","TX",2049,6.9211192816376e-05
"SC","TM84","TX",2050,7.0180743574636e-05
"SC","TM85","COMELC",2019,0.000331780942788592
"SC","TM85","COMELC",2020,0.000247203459332488
"SC","TM85","COMELC",2021,0.000259239602335644
"SC","TM85","COMELC",2022,0.00034455790803464
"SC","TM85","COMELC",2023,0.000351645001831544
"SC","TM85","COMELC",2024,0.000363931860351992
"SC","TM85","COMELC",2025,0.000376235462791632
"SC","TM85","COMELC",2026,0.0003883152804931
"SC","TM85","COMELC",2027,0.000400395098194568
"SC","TM85","COMELC",2028,0.000412474924259632
"SC","TM85","COMELC",2029,0.0004245547419611
"SC","TM85","COMELC",2030,0.000436634559662568
"SC","TM85","COMELC",2031,0.000439291699202556
"SC","TM85","COMELC",2032,0.00044197540152344
"SC","TM85","COMELC",2033,0.000444685942623888
"SC","TM85","COMELC",2034,0.000447423590138972
"SC","TM85","COMELC",2035,0.000450188611703764
"SC","TM85","COMELC",2036,0.000452981283316932
"SC","TM85","COMELC",2037,0.00045580188934074
"SC","TM85","COMELC",2038,0.000458650689046664
"SC","TM85","COMELC",2039,0.00046152798352416
"SC","TM85","COMELC",2040,0.000464434057135492
"SC","TM85","COMELC",2041,0.000467369177515732
"SC","TM85","COMELC",2042,0.000470333662481528
"SC","TM85","COMELC",2043,0.000473327788031548
"SC","TM85","COMELC",2044,0.000479728648776652
"SC","TM85","COMELC",2045,0.000486129509521756
"SC","TM85","COMELC",2046,0.00049253037026686
"SC","TM85","COMELC",2047,0.000498931231011964
"SC","TM85","COMELC",2048,0.000505332091757068
"SC","TM85","COMELC",2049,0.000511732952502172
"SC","TM85","COMELC",2050,0.000518133813247276
"SC","TM85","RESELC",2019,0.000169517871706244
"SC","TM85","RESELC",2020,0.000173262353998596
"SC","TM85","RESELC",2021,0.000177114509225852
"SC","TM85","RESELC",2022,0.000181078561003992
"SC","TM85","RESELC",2023,0.000183906878263312
"SC","TM85","RESELC",2024,0.000191120513267696
"SC","TM85","RESELC",2025,0.000198517210661328
"SC","TM85","RESELC",2026,0.000203761059899388
"SC","TM85","RESELC",2027,0.000209019905065076
"SC","TM85","RESELC",2028,0.00021429385488514
"SC","TM85","RESELC",2029,0.00021958303481352
"SC","TM85","RESELC",2030,0.000224887545213368
"SC","TM85","RESELC",2031,0.000227452584834204
"SC","TM85","RESELC",2032,0.000230048034490096
"SC","TM85","RESELC",2033,0.000232674262179268
"SC","TM85","RESELC",2034,0.000235331660990732
"SC","TM85","RESELC",2035,0.000238020615649904
"SC","TM85","RESELC",2036,0.000240741502518604
"SC","TM85","RESELC",2037,0.00024349472304944
"SC","TM85","RESELC",2038,0.000246280687058616
"SC","TM85","RESELC",2039,0.00024909979599874
"SC","TM85","RESELC",2040,0.00025195245132242
"SC","TM85","RESELC",2041,0.000254839079573052
"SC","TM85","RESELC",2042,0.000257760098930436
"SC","TM85","RESELC",2043,0.000260715935937968
"SC","TM85","RESELC",2044,0.00026424162655896
"SC","TM85","RESELC",2045,0.000267767317179952
"SC","TM85","RESELC",2046,0.000271292999437348
"SC","TM85","RESELC",2047,0.00027481869005834
"SC","TM85","RESELC",2048,0.000278344380679332
"SC","TM85","RESELC",2049,0.000281870071300324
"SC","TM85","RESELC",2050,0.000285395761921316
"SC","TM85","TX",2025,2.5785138120188e-05
"SC","TM85","TX",2026,2.9733417474736e-05
"SC","TM85","TX",2027,3.364268994482e-05
"SC","TM85","TX",2028,3.7590853494664e-05
"SC","TM85","TX",2029,4.1541839784168e-05
"SC","TM85","TX",2030,4.4785679124284e-05
"SC","TM85","TX",2031,4.7037882784048e-05
"SC","TM85","TX",2032,4.9078602928328e-05
"SC","TM85","TX",2033,5.1061874289032e-05
"SC","TM85","TX",2034,5.2815036877692e-05
"SC","TM85","TX",2035,5.4421759592948e-05
"SC","TM85","TX",2036,5.5882949571648e-05
"SC","TM85","TX",2037,5.7250525922752e-05
"SC","TM85","TX",2038,5.8400548661804e-05
"SC","TM85","TX",2039,5.9530947328724e-05
"SC","TM85","TX",2040,6.0485216691252e-05
"SC","TM85","TX",2041,6.1454772274708e-05
"SC","TM85","TX",2042,6.2424323032968e-05
"SC","TM85","TX",2043,6.3393873791228e-05
"SC","TM85","TX",2044,6.4363429374684e-05
"SC","TM85","TX",2045,6.5332980132944e-05
"SC","TM85","TX",2046,6.63025357164e-05
"SC","TM85","TX",2047,6.727208647466e-05
"SC","TM85","TX",2048,6.824163723292e-05
"SC","TM85","TX",2049,6.9211192816376e-05
"SC","TM85","TX",2050,7.0180743574636e-05
"SC","TM86","COMELC",2019,0.000380441999101956
"SC","TM86","COMELC",2020,0.000283459855960734
"SC","TM86","COMELC",2021,0.000297261294545817
"SC","TM86","COMELC",2022,0.00039509291352702
"SC","TM86","COMELC",2023,0.000403219444572642
"SC","TM86","COMELC",2024,0.000417308370171906
"SC","TM86","COMELC",2025,0.000431416495457676
"SC","TM86","COMELC",2026,0.000445268014343925
"SC","TM86","COMELC",2027,0.000459119533230174
"SC","TM86","COMELC",2028,0.000472971061706676
"SC","TM86","COMELC",2029,0.000486822580592925
"SC","TM86","COMELC",2030,0.000500674099479174
"SC","TM86","COMELC",2031,0.000503720951628033
"SC","TM86","COMELC",2032,0.00050679826242042
"SC","TM86","COMELC",2033,0.000509906348334684
"SC","TM86","COMELC",2034,0.000513045516258921
"SC","TM86","COMELC",2035,0.000516216073081227
"SC","TM86","COMELC",2036,0.000519418335279951
"SC","TM86","COMELC",2037,0.000522652628923695
"SC","TM86","COMELC",2038,0.000525919251310302
"SC","TM86","COMELC",2039,0.00052921854768888
"SC","TM86","COMELC",2040,0.000532550844128031
"SC","TM86","COMELC",2041,0.000535916447515851
"SC","TM86","COMELC",2042,0.000539315722281954
"SC","TM86","COMELC",2043,0.000542748984904689
"SC","TM86","COMELC",2044,0.000550088635691661
"SC","TM86","COMELC",2045,0.000557428286478633
"SC","TM86","COMELC",2046,0.000564767937265605
"SC","TM86","COMELC",2047,0.000572107588052577
"SC","TM86","COMELC",2048,0.000579447238839549
"SC","TM86","COMELC",2049,0.000586786889626521
"SC","TM86","COMELC",2050,0.000594126540413493
"SC","TM86","RESELC",2019,0.000194380416950367
"SC","TM86","RESELC",2020,0.000198674088301503
"SC","TM86","RESELC",2021,0.000203091224569761
"SC","TM86","RESELC",2022,0.000207636668832906
"SC","TM86","RESELC",2023,0.000210879804689916
"SC","TM86","RESELC",2024,0.000219151436263428
"SC","TM86","RESELC",2025,0.000227632979294604
"SC","TM86","RESELC",2026,0.000233645924071809
"SC","TM86","RESELC",2027,0.000239676064172643
"SC","TM86","RESELC",2028,0.000245723524270395
"SC","TM86","RESELC",2029,0.00025178844821886
"SC","TM86","RESELC",2030,0.000257870951101074
"SC","TM86","RESELC",2031,0.000260812195383897
"SC","TM86","RESELC",2032,0.000263788309826628
"SC","TM86","RESELC",2033,0.000266799716400399
"SC","TM86","RESELC",2034,0.000269846865847101
"SC","TM86","RESELC",2035,0.000272930199318372
"SC","TM86","RESELC",2036,0.000276050148375597
"SC","TM86","RESELC",2037,0.00027920717335092
"SC","TM86","RESELC",2038,0.000282401744166738
"SC","TM86","RESELC",2039,0.000285634321155195
"SC","TM86","RESELC",2040,0.000288905364648435
"SC","TM86","RESELC",2041,0.000292215363749361
"SC","TM86","RESELC",2042,0.000295564797970623
"SC","TM86","RESELC",2043,0.000298954156415124
"SC","TM86","RESELC",2044,0.00030299694674778
"SC","TM86","RESELC",2045,0.000307039737080436
"SC","TM86","RESELC",2046,0.000311082517822839
"SC","TM86","RESELC",2047,0.000315125308155495
"SC","TM86","RESELC",2048,0.000319168098488151
"SC","TM86","RESELC",2049,0.000323210888820807
"SC","TM86","RESELC",2050,0.000327253679153463
"SC","TM86","TX",2025,2.246432892581e-05
"SC","TM86","TX",2026,2.590411837732e-05
"SC","TM86","TX",2027,2.930992455215e-05
"SC","TM86","TX",2028,3.274961311318e-05
"SC","TM86","TX",2029,3.619176087966e-05
"SC","TM86","TX",2030,3.901783354133e-05
"SC","TM86","TX",2031,4.097998102276e-05
"SC","TM86","TX",2032,4.275788146886e-05
"SC","TM86","TX",2033,4.448573182934e-05
"SC","TM86","TX",2034,4.601310860229e-05
"SC","TM86","TX",2035,4.741290515951e-05
"SC","TM86","TX",2036,4.868591180976e-05
"SC","TM86","TX",2037,4.987736111824e-05
"SC","TM86","TX",2038,5.087927504873e-05
"SC","TM86","TX",2039,5.186409224663e-05
"SC","TM86","TX",2040,5.269546343199e-05
"SC","TM86","TX",2041,5.354015216071e-05
"SC","TM86","TX",2042,5.438483668566e-05
"SC","TM86","TX",2043,5.522952121061e-05
"SC","TM86","TX",2044,5.607420993933e-05
"SC","TM86","TX",2045,5.691889446428e-05
"SC","TM86","TX",2046,5.7763583193e-05
"SC","TM86","TX",2047,5.860826771795e-05
"SC","TM86","TX",2048,5.94529522429e-05
"SC","TM86","TX",2049,6.029764097162e-05
"SC","TM86","TX",2050,6.114232549657e-05
"SC","TM87","COMELC",2019,0.000449143489221636
"SC","TM87","COMELC",2020,0.000334647985924254
"SC","TM87","COMELC",2021,0.000350941734503577
"SC","TM87","COMELC",2022,0.00046644011483262
"SC","TM87","COMELC",2023,0.000476034162066402
"SC","TM87","COMELC",2024,0.000492667313027586
"SC","TM87","COMELC",2025,0.000509323130818956
"SC","TM87","COMELC",2026,0.000525676003367925
"SC","TM87","COMELC",2027,0.000542028875916894
"SC","TM87","COMELC",2028,0.000558381759787956
"SC","TM87","COMELC",2029,0.000574734632336925
"SC","TM87","COMELC",2030,0.000591087504885894
"SC","TM87","COMELC",2031,0.000594684567798273
"SC","TM87","COMELC",2032,0.00059831758967802
"SC","TM87","COMELC",2033,0.000601986944154204
"SC","TM87","COMELC",2034,0.000605692993533801
"SC","TM87","COMELC",2035,0.000609436100123787
"SC","TM87","COMELC",2036,0.000613216637553231
"SC","TM87","COMELC",2037,0.000617034990773295
"SC","TM87","COMELC",2038,0.000620891510768862
"SC","TM87","COMELC",2039,0.00062478660513528
"SC","TM87","COMELC",2040,0.000628720658823711
"SC","TM87","COMELC",2041,0.000632694034141131
"SC","TM87","COMELC",2042,0.000636707161327074
"SC","TM87","COMELC",2043,0.000640760414010609
"SC","TM87","COMELC",2044,0.000649425483513741
"SC","TM87","COMELC",2045,0.000658090553016873
"SC","TM87","COMELC",2046,0.000666755622520005
"SC","TM87","COMELC",2047,0.000675420692023137
"SC","TM87","COMELC",2048,0.000684085761526269
"SC","TM87","COMELC",2049,0.000692750831029401
"SC","TM87","COMELC",2050,0.000701415900532533
"SC","TM87","RESELC",2019,0.000229482283532127
"SC","TM87","RESELC",2020,0.000234551320433343
"SC","TM87","RESELC",2021,0.000239766117959841
"SC","TM87","RESELC",2022,0.000245132393768586
"SC","TM87","RESELC",2023,0.000248961185958396
"SC","TM87","RESELC",2024,0.000258726536459268
"SC","TM87","RESELC",2025,0.000268739704931724
"SC","TM87","RESELC",2026,0.000275838487411329
"SC","TM87","RESELC",2027,0.000282957570403683
"SC","TM87","RESELC",2028,0.000290097101095995
"SC","TM87","RESELC",2029,0.00029725724931966
"SC","TM87","RESELC",2030,0.000304438150939794
"SC","TM87","RESELC",2031,0.000307910534964057
"SC","TM87","RESELC",2032,0.000311424086118468
"SC","TM87","RESELC",2033,0.000314979302575119
"SC","TM87","RESELC",2034,0.000318576716472381
"SC","TM87","RESELC",2035,0.000322216848626532
"SC","TM87","RESELC",2036,0.000325900208531757
"SC","TM87","RESELC",2037,0.00032962733964852
"SC","TM87","RESELC",2038,0.000333398796759378
"SC","TM87","RESELC",2039,0.000337215123324795
"SC","TM87","RESELC",2040,0.000341076862805235
"SC","TM87","RESELC",2041,0.000344984592627441
"SC","TM87","RESELC",2042,0.000348938878896063
"SC","TM87","RESELC",2043,0.000352940299037844
"SC","TM87","RESELC",2044,0.00035771314998618
"SC","TM87","RESELC",2045,0.000362486000934516
"SC","TM87","RESELC",2046,0.000367258840560759
"SC","TM87","RESELC",2047,0.000372031691509095
"SC","TM87","RESELC",2048,0.000376804542457431
"SC","TM87","RESELC",2049,0.000381577393405767
"SC","TM87","RESELC",2050,0.000386350244354103
"SC","TM87","TX",2025,5.1687482968225e-05
"SC","TM87","TX",2026,5.96019886397e-05
"SC","TM87","TX",2027,6.7438303235875e-05
"SC","TM87","TX",2028,7.535257677155e-05
"SC","TM87","TX",2029,8.327250861735e-05
"SC","TM87","TX",2030,8.9774932217425e-05
"SC","TM87","TX",2031,9.42895769621e-05
"SC","TM87","TX",2032,9.838029337435e-05
"SC","TM87","TX",2033,0.00010235585108515
"SC","TM87","TX",2034,0.000105870145289025
"SC","TM87","TX",2035,0.000109090894101475
"SC","TM87","TX",2036,0.0001120199159196
"SC","TM87","TX",2037,0.0001147612849604
"SC","TM87","TX",2038,0.000117066557883925
"SC","TM87","TX",2039,0.000119332493461675
"SC","TM87","TX",2040,0.000121245369832275
"SC","TM87","TX",2041,0.000123188888128475
"SC","TM87","TX",2042,0.00012513239675235
"SC","TM87","TX",2043,0.000127075905376225
"SC","TM87","TX",2044,0.000129019423672425
"SC","TM87","TX",2045,0.0001309629322963
"SC","TM87","TX",2046,0.0001329064505925
"SC","TM87","TX",2047,0.000134849959216375
"SC","TM87","TX",2048,0.00013679346784025
"SC","TM87","TX",2049,0.00013873698613645
"SC","TM87","TX",2050,0.000140680494760325
"SC","TM88","COMELC",2019,0.00024742537162354
"SC","TM88","COMELC",2020,0.00018435178126231
"SC","TM88","COMELC",2021,0.000193327725240405
"SC","TM88","COMELC",2022,0.0002569537831943
"SC","TM88","COMELC",2023,0.00026223897770153
"SC","TM88","COMELC",2024,0.00027140189257529
"SC","TM88","COMELC",2025,0.00028057729421334
"SC","TM88","COMELC",2026,0.000289585808562625
"SC","TM88","COMELC",2027,0.00029859432291191
"SC","TM88","COMELC",2028,0.00030760284349834
"SC","TM88","COMELC",2029,0.000316611357847625
"SC","TM88","COMELC",2030,0.00032561987219691
"SC","TM88","COMELC",2031,0.000327601431874845
"SC","TM88","COMELC",2032,0.0003296028007253
"SC","TM88","COMELC",2033,0.00033162418457406
"SC","TM88","COMELC",2034,0.000333665783009765
"SC","TM88","COMELC",2035,0.000335727795621055
"SC","TM88","COMELC",2036,0.000337810428233715
"SC","TM88","COMELC",2037,0.000339913892910675
"SC","TM88","COMELC",2038,0.00034203838300343
"SC","TM88","COMELC",2039,0.0003441841230492
"SC","TM88","COMELC",2040,0.000346351325110915
"SC","TM88","COMELC",2041,0.000348540188777215
"SC","TM88","COMELC",2042,0.00035075095105961
"SC","TM88","COMELC",2043,0.000352983817783885
"SC","TM88","COMELC",2044,0.000357757254543865
"SC","TM88","COMELC",2045,0.000362530691303845
"SC","TM88","COMELC",2046,0.000367304128063825
"SC","TM88","COMELC",2047,0.000372077564823805
"SC","TM88","COMELC",2048,0.000376851001583785
"SC","TM88","COMELC",2049,0.000381624438343765
"SC","TM88","COMELC",2050,0.000386397875103745
"SC","TM88","RESELC",2019,0.000126417816681155
"SC","TM88","RESELC",2020,0.000129210261343395
"SC","TM88","RESELC",2021,0.000132083003010365
"SC","TM88","RESELC",2022,0.00013503919144029
"SC","TM88","RESELC",2023,0.00013714840676494
"SC","TM88","RESELC",2024,0.00014252796927602
"SC","TM88","RESELC",2025,0.00014804405041686
"SC","TM88","RESELC",2026,0.000151954646774685
"SC","TM88","RESELC",2027,0.000155876426333495
"SC","TM88","RESELC",2028,0.000159809470176175
"SC","TM88","RESELC",2029,0.0001637538718599
"SC","TM88","RESELC",2030,0.00016770970623041
"SC","TM88","RESELC",2031,0.000169622582467605
"SC","TM88","RESELC",2032,0.00017155813696402
"SC","TM88","RESELC",2033,0.000173516644154035
"SC","TM88","RESELC",2034,0.000175498397183465
"SC","TM88","RESELC",2035,0.00017750368296098
"SC","TM88","RESELC",2036,0.000179532782158105
"SC","TM88","RESELC",2037,0.0001815859941578
"SC","TM88","RESELC",2038,0.00018366362458017
"SC","TM88","RESELC",2039,0.000185765972808175
"SC","TM88","RESELC",2040,0.000187893338224775
"SC","TM88","RESELC",2041,0.000190046038924365
"SC","TM88","RESELC",2042,0.000192224386764195
