REGION,TIMESLICE,TECHNOLOGY,FUEL,YEAR,VALUE
"SC","TM93","PWRSOL","SOL",2038,0.0872221646493602
"SC","TM93","PWRSOL","SOL",2039,0.0891648414746664
"SC","TM93","PWRSOL","SOL",2040,0.0911287764088078
"SC","TM93","PWRSOL","SOL",2041,0.09197328779753
"SC","TM93","PWRSOL","SOL",2042,0.0939804577261332
"SC","TM93","PWRSOL","SOL",2043,0.0960096073926519
"SC","TM93","PWRSOL","SOL",2044,0.143810167765073
"SC","TM93","PWRSOL","SOL",2045,0.147195480951964
"SC","TM93","PWRSOL","SOL",2046,0.249082250966362
"SC","TM93","PWRSOL","SOL",2047,0.252467564153252
"SC","TM93","PWRSOL","SOL",2048,0.255852877340143
"SC","TM93","PWRSOL","SOL",2049,0.259238190527034
"SC","TM93","PWRSOL","SOL",2050,0.262623503713924
"SC","TM93","BAT","ELC001",2043,0.106229293890342
"SC","TM93","DEMRESELC","ELC002",2019,0.0243045686132796
"SC","TM93","DEMRESELC","ELC002",2020,0.024841432519602
"SC","TM93","DEMRESELC","ELC002",2021,0.0253937339972426
"SC","TM93","DEMRESELC","ELC002",2022,0.0259620786057412
"SC","TM93","DEMRESELC","ELC002",2023,0.0263675876544177
"SC","TM93","DEMRESELC","ELC002",2024,0.027401840179833
"SC","TM93","DEMRESELC","ELC002",2025,0.0284623392145703
"SC","TM93","DEMRESELC","ELC002",2026,0.0292141743592739
"SC","TM93","DEMRESELC","ELC002",2027,0.0299681595401259
"SC","TM93","DEMRESELC","ELC002",2028,0.0307243103457877
"SC","TM93","DEMRESELC","ELC002",2029,0.0314826447631762
"SC","TM93","DEMRESELC","ELC002",2030,0.0322431771818251
"SC","TM93","DEMRESELC","ELC002",2031,0.0326109388864341
"SC","TM93","DEMRESELC","ELC002",2032,0.0329830606197299
"SC","TM93","DEMRESELC","ELC002",2033,0.0333595951433357
"SC","TM93","DEMRESELC","ELC002",2034,0.0337405988162581
"SC","TM93","DEMRESELC","ELC002",2035,0.0341261267983761
"SC","TM93","DEMRESELC","ELC002",2036,0.0345162330504407
"SC","TM93","DEMRESELC","ELC002",2037,0.0349109751305864
"SC","TM93","DEMRESELC","ELC002",2038,0.0353104117960755
"SC","TM93","DEMRESELC","ELC002",2039,0.0357146006050424
"SC","TM93","DEMRESELC","ELC002",2040,0.0361235991156216
"SC","TM93","DEMRESELC","ELC002",2041,0.0365374684833311
"SC","TM93","DEMRESELC","ELC002",2042,0.0369562686645608
"SC","TM93","DEMRESELC","ELC002",2043,0.0373800608148288
"SC","TM93","DEMRESELC","ELC002",2044,0.0378855555378606
"SC","TM93","DEMRESELC","ELC002",2045,0.0383910502608925
"SC","TM93","DEMRESELC","ELC002",2046,0.0388965437847965
"SC","TM93","DEMRESELC","ELC002",2047,0.0394020385078284
"SC","TM93","DEMRESELC","ELC002",2048,0.0399075332308602
"SC","TM93","DEMRESELC","ELC002",2049,0.0404130279538921
"SC","TM93","DEMRESELC","ELC002",2050,0.0409185226769239
"SC","TM93","DEMCOMELC","ELC002",2019,0.0475689825941042
"SC","TM93","DEMCOMELC","ELC002",2020,0.0354427139646847
"SC","TM93","DEMCOMELC","ELC002",2021,0.0371683919744132
"SC","TM93","DEMCOMELC","ELC002",2022,0.0494008757471176
"SC","TM93","DEMCOMELC","ELC002",2023,0.0504169854688942
"SC","TM93","DEMCOMELC","ELC002",2024,0.0521786097327322
"SC","TM93","DEMCOMELC","ELC002",2025,0.053942634650429
"SC","TM93","DEMCOMELC","ELC002",2026,0.0556745745055376
"SC","TM93","DEMCOMELC","ELC002",2027,0.0574065143606463
"SC","TM93","DEMCOMELC","ELC002",2028,0.0591384554148827
"SC","TM93","DEMCOMELC","ELC002",2029,0.0608703952699914
"SC","TM93","DEMCOMELC","ELC002",2030,0.0626023351251
"SC","TM93","DEMCOMELC","ELC002",2031,0.0629833016250606
"SC","TM93","DEMCOMELC","ELC002",2032,0.0633680765549192
"SC","TM93","DEMCOMELC","ELC002",2033,0.0637566994858931
"SC","TM93","DEMCOMELC","ELC002",2034,0.0641492087900722
"SC","TM93","DEMCOMELC","ELC002",2035,0.064545642839546
"SC","TM93","DEMCOMELC","ELC002",2036,0.064946041205532
"SC","TM93","DEMCOMELC","ELC002",2037,0.0653504446583754
"SC","TM93","DEMCOMELC","ELC002",2038,0.0657588903710381
"SC","TM93","DEMCOMELC","ELC002",2039,0.0661714215121209
"SC","TM93","DEMCOMELC","ELC002",2040,0.0665880788519692
"SC","TM93","DEMCOMELC","ELC002",2041,0.0670089007626725
"SC","TM93","DEMCOMELC","ELC002",2042,0.0674339328110873
"SC","TM93","DEMCOMELC","ELC002",2043,0.0678632145684311
"SC","TM93","DEMCOMELC","ELC002",2044,0.0687809358540841
"SC","TM93","DEMCOMELC","ELC002",2045,0.0696986571397372
"SC","TM93","DEMCOMELC","ELC002",2046,0.0706163784253903
"SC","TM93","DEMCOMELC","ELC002",2047,0.0715340997110434
"SC","TM93","DEMCOMELC","ELC002",2048,0.0724518209966965
"SC","TM93","DEMCOMELC","ELC002",2049,0.0733695422823495
"SC","TM93","DEMCOMELC","ELC002",2050,0.0742872635680026
"SC","TM93","PWRDIST","ELC001",2019,0.0718735512073838
"SC","TM93","PWRDIST","ELC001",2020,0.0602841464842867
"SC","TM93","PWRDIST","ELC001",2021,0.0625621259716558
"SC","TM93","PWRDIST","ELC001",2022,0.0753629543528587
"SC","TM93","PWRDIST","ELC001",2023,0.0767845731233119
"SC","TM93","PWRDIST","ELC001",2024,0.0795804499125651
"SC","TM93","PWRDIST","ELC001",2025,0.0824049738649992
"SC","TM93","PWRDIST","ELC001",2026,0.0848887488648116
"SC","TM93","PWRDIST","ELC001",2027,0.0873746739007722
"SC","TM93","PWRDIST","ELC001",2028,0.0898627657606704
"SC","TM93","PWRDIST","ELC001",2029,0.0923530400331675
"SC","TM93","PWRDIST","ELC001",2030,0.0948455123069251
"SC","TM93","PWRDIST","ELC001",2031,0.0955942405114947
"SC","TM93","PWRDIST","ELC001",2032,0.0963511371746491
"SC","TM93","PWRDIST","ELC001",2033,0.0971162946292288
"SC","TM93","PWRDIST","ELC001",2034,0.0978898076063303
"SC","TM93","PWRDIST","ELC001",2035,0.0986717696379221
"SC","TM93","PWRDIST","ELC001",2036,0.0994622742559727
"SC","TM93","PWRDIST","ELC001",2037,0.100261419788962
"SC","TM93","PWRDIST","ELC001",2038,0.101069302167114
"SC","TM93","PWRDIST","ELC001",2039,0.101886022117163
"SC","TM93","PWRDIST","ELC001",2040,0.102711677967591
"SC","TM93","PWRDIST","ELC001",2041,0.103546369246004
"SC","TM93","PWRDIST","ELC001",2042,0.104390201475648
"SC","TM93","PWRDIST","ELC001",2043,0.10524327538326
"SC","TM93","PWRDIST","ELC001",2044,0.106666491391945
"SC","TM93","PWRDIST","ELC001",2045,0.10808970740063
"SC","TM93","PWRDIST","ELC001",2046,0.171170756483641
"SC","TM93","PWRDIST","ELC001",2047,0.110936138218872
"SC","TM93","PWRDIST","ELC001",2048,0.175619783245591
"SC","TM93","PWRDIST","ELC001",2049,0.113782570236242
"SC","TM93","PWRDIST","ELC001",2050,0.180068810007541
"SC","TM93","PWRSOLDIST","SOL",2019,0.00465548019828869
"SC","TM93","PWRSOLDIST","SOL",2020,0.00465548019828869
"SC","TM93","PWRSOLDIST","SOL",2021,0.00465548019828869
"SC","TM93","PWRSOLDIST","SOL",2022,0.00465548019828869
"SC","TM93","PWRSOLDIST","SOL",2023,0.00465548019828869
"SC","TM93","PWRSOLDIST","SOL",2024,0.00465548019828869
"SC","TM93","PWRSOLDIST","SOL",2026,0.00465548019828869
"SC","TM93","PWRSOLDIST","SOL",2027,0.00465548019828869
"SC","TM93","PWRSOLDIST","SOL",2028,0.00465548019828869
"SC","TM93","PWRSOLDIST","SOL",2029,0.00465548019828869
"SC","TM93","PWRSOLDIST","SOL",2030,0.00465548019828869
"SC","TM93","PWRSOLDIST","SOL",2031,0.00465548019828869
"SC","TM93","PWRSOLDIST","SOL",2032,0.00465548019828869
"SC","TM93","PWRSOLDIST","SOL",2033,0.00465548019828869
"SC","TM93","PWRSOLDIST","SOL",2034,0.00465548019828869
"SC","TM93","PWRSOLDIST","SOL",2035,0.00465548019828869
"SC","TM93","PWRSOLDIST","SOL",2036,0.00513411993873258
"SC","TM93","PWRSOLDIST","SOL",2037,0.00513411993873258
"SC","TM93","PWRSOLDIST","SOL",2038,0.00513411993873258
"SC","TM93","PWRSOLDIST","SOL",2039,0.00513411993873258
"SC","TM93","PWRSOLDIST","SOL",2040,0.00513411993873258
"SC","TM93","PWRSOLDIST","SOL",2041,0.00627503548067316
"SC","TM93","PWRSOLDIST","SOL",2042,0.00627503548067315
"SC","TM93","PWRSOLDIST","SOL",2043,0.00627503548067315
"SC","TM93","PWRSOLDIST","SOL",2044,0.00627503548067315
"SC","TM93","PWRSOLDIST","SOL",2045,0.00627503548067316
"SC","TM93","PWRSOLDIST","SOL",2046,0.0114091554194057
"SC","TM93","PWRSOLDIST","SOL",2047,0.0114091554194057
"SC","TM93","PWRSOLDIST","SOL",2048,0.0114091554194057
"SC","TM93","PWRSOLDIST","SOL",2049,0.0114091554194057
"SC","TM93","PWRSOLDIST","SOL",2050,0.0114091554194057
"SC","TM94","PWRDIE","DSL",2019,0.16499999472
"SC","TM94","PWRDIE","DSL",2020,0.164636106625859
"SC","TM94","PWRDIE","DSL",2021,0.163704305284789
"SC","TM94","PWRDIE","DSL",2022,0.16499999472
"SC","TM94","PWRDIE","DSL",2023,0.170350928048771
"SC","TM94","PWRDIE","DSL",2024,0.174484484816496
"SC","TM94","PWRDIE","DSL",2025,0.174484484816496
"SC","TM94","PWRDIE","DSL",2027,0.23091990808636
"SC","TM94","PWRDIE","DSL",2034,0.0659999978879997
"SC","TM94","PWRDIE","DSL",2035,0.0659999978879997
"SC","TM94","PWRDIE","DSL",2036,0.0659999978879997
"SC","TM94","PWRWND","WND",2019,0.0264088406425753
"SC","TM94","PWRWND","WND",2020,0.0139766221820201
"SC","TM94","PWRWND","WND",2022,0.0303056212546193
"SC","TM94","PWRWND","WND",2023,0.0302340082625615
"SC","TM94","PWRWND","WND",2024,0.0320295454181704
"SC","TM94","PWRWND","WND",2025,0.0351089073394581
"SC","TM94","PWRWND","WND",2026,0.0645109719592024
"SC","TM94","PWRWND","WND",2028,0.0820549121902848
"SC","TM94","PWRWND","WND",2029,0.0726487163650981
"SC","TM94","PWRWND","WND",2030,0.0820549121902848
"SC","TM94","PWRWND","WND",2031,0.0820549121902848
"SC","TM94","PWRWND","WND",2032,0.0820549121902848
"SC","TM94","PWRWND","WND",2033,0.063119163223296
"SC","TM94","PWRWND","WND",2034,0.063119163223296
"SC","TM94","PWRWND","WND",2035,0.063119163223296
"SC","TM94","PWRWND","WND",2036,0.0602084652571913
"SC","TM94","PWRWND","WND",2037,0.063119163223296
"SC","TM94","PWRWND","WND",2038,0.063119163223296
"SC","TM94","PWRWND","WND",2039,0.063119163223296
"SC","TM94","PWRWND","WND",2040,0.063119163223296
"SC","TM94","PWRWND","WND",2041,0.063119163223296
"SC","TM94","PWRWND","WND",2042,0.063119163223296
"SC","TM94","PWRWND","WND",2043,0.063119163223296
"SC","TM94","PWRWND","WND",2044,0.0441834142563072
"SC","TM94","PWRWND","WND",2045,0.0441834142563072
"SC","TM94","PWRSOL","SOL",2019,9.25518799998e-05
"SC","TM94","PWRSOL","SOL",2026,0.0261798911502794
"SC","TM94","PWRSOL","SOL",2027,0.0252821785920292
"SC","TM94","PWRSOL","SOL",2028,0.0140587402043612
"SC","TM94","PWRSOL","SOL",2029,0.0261798911502794
"SC","TM94","PWRSOL","SOL",2030,0.0261798911502794
"SC","TM94","PWRSOL","SOL",2031,0.0203073277177722
"SC","TM94","PWRSOL","SOL",2032,0.0261798911502794
"SC","TM94","PWRSOL","SOL",2033,0.0261798911502794
"SC","TM94","PWRSOL","SOL",2034,0.0261798911502794
"SC","TM94","PWRSOL","SOL",2035,0.0261798911502794
"SC","TM94","PWRSOL","SOL",2036,0.0261798911502794
"SC","TM94","PWRSOL","SOL",2037,0.0340219857488054
"SC","TM94","PWRSOL","SOL",2038,0.0347884375979825
"SC","TM94","PWRSOL","SOL",2039,0.0355632715152775
"SC","TM94","PWRSOL","SOL",2040,0.0363465841993589
"SC","TM94","PWRSOL","SOL",2041,0.036683416378031
"SC","TM94","PWRSOL","SOL",2042,0.0374839732787967
"SC","TM94","PWRSOL","SOL",2043,0.0382932967670916
"SC","TM94","PWRSOL","SOL",2044,0.0573584829883875
"SC","TM94","PWRSOL","SOL",2045,0.0587087103878703
"SC","TM94","PWRSOL","SOL",2046,0.0993461051940524
"SC","TM94","PWRSOL","SOL",2047,0.100696332593535
"SC","TM94","PWRSOL","SOL",2048,0.102046559993018
"SC","TM94","PWRSOL","SOL",2049,0.103396787392501
"SC","TM94","PWRSOL","SOL",2050,0.104747014791984
"SC","TM94","DEMRESELC","ELC002",2019,0.0264974078327639
"SC","TM94","DEMRESELC","ELC002",2020,0.0270827093907905
"SC","TM94","DEMRESELC","ELC002",2021,0.0276848413492933
"SC","TM94","DEMRESELC","ELC002",2022,0.0283044639034131
"SC","TM94","DEMRESELC","ELC002",2023,0.0287465593305578
"SC","TM94","DEMRESELC","ELC002",2024,0.0298741255673443
"SC","TM94","DEMRESELC","ELC002",2025,0.0310303063610381
"SC","TM94","DEMRESELC","ELC002",2026,0.0318499745793555
"SC","TM94","DEMRESELC","ELC002",2027,0.0326719868172513
"SC","TM94","DEMRESELC","ELC002",2028,0.0334963600698482
"SC","TM94","DEMRESELC","ELC002",2029,0.0343231139469026
"SC","TM94","DEMRESELC","ELC002",2030,0.03515226413622
"SC","TM94","DEMRESELC","ELC002",2031,0.0355532065280538
"SC","TM94","DEMRESELC","ELC002",2032,0.0359589023249003
"SC","TM94","DEMRESELC","ELC002",2033,0.0363694090487121
"SC","TM94","DEMRESELC","ELC002",2034,0.0367847881433936
"SC","TM94","DEMRESELC","ELC002",2035,0.0372050997455317
"SC","TM94","DEMRESELC","ELC002",2036,0.0376304026843964
"SC","TM94","DEMRESELC","ELC002",2037,0.038060759711209
"SC","TM94","DEMRESELC","ELC002",2038,0.0384962348845079
"SC","TM94","DEMRESELC","ELC002",2039,0.0389368909555144
"SC","TM94","DEMRESELC","ELC002",2040,0.0393827906754497
"SC","TM94","DEMRESELC","ELC002",2041,0.0398340007174866
"SC","TM94","DEMRESELC","ELC002",2042,0.0402905864474805
"SC","TM94","DEMRESELC","ELC002",2043,0.040752614538604
"SC","TM94","DEMRESELC","ELC002",2044,0.0413037166810286
"SC","TM94","DEMRESELC","ELC002",2045,0.0418548188234532
"SC","TM94","DEMRESELC","ELC002",2046,0.0424059196585607
"SC","TM94","DEMRESELC","ELC002",2047,0.0429570218009854
"SC","TM94","DEMRESELC","ELC002",2048,0.04350812394341
"SC","TM94","DEMRESELC","ELC002",2049,0.0440592260858347
"SC","TM94","DEMRESELC","ELC002",2050,0.0446103282282593
"SC","TM94","DEMCOMELC","ELC002",2019,0.051860814813925
"SC","TM94","DEMCOMELC","ELC002",2020,0.0386404737959067
"SC","TM94","DEMCOMELC","ELC002",2021,0.0405218482296346
"SC","TM94","DEMCOMELC","ELC002",2022,0.0538579874753201
"SC","TM94","DEMCOMELC","ELC002",2023,0.0549657740042298
"SC","TM94","DEMCOMELC","ELC002",2024,0.0568863378829691
"SC","TM94","DEMCOMELC","ELC002",2025,0.058809519010563
"SC","TM94","DEMCOMELC","ELC002",2026,0.0606977202542402
"SC","TM94","DEMCOMELC","ELC002",2027,0.0625859214979173
"SC","TM94","DEMCOMELC","ELC002",2028,0.0644741240489116
"SC","TM94","DEMCOMELC","ELC002",2029,0.0663623252925888
"SC","TM94","DEMCOMELC","ELC002",2030,0.068250526536266
"SC","TM94","DEMCOMELC","ELC002",2031,0.068665865104117
"SC","TM94","DEMCOMELC","ELC002",2032,0.0690853557111099
"SC","TM94","DEMCOMELC","ELC002",2033,0.0695090414987093
"SC","TM94","DEMCOMELC","ELC002",2034,0.0699369643010628
"SC","TM94","DEMCOMELC","ELC002",2035,0.0703691659523179
"SC","TM94","DEMCOMELC","ELC002",2036,0.0708056895939391
"SC","TM94","DEMCOMELC","ELC002",2037,0.0712465796747083
"SC","TM94","DEMCOMELC","ELC002",2038,0.0716918767214559
"SC","TM94","DEMCOMELC","ELC002",2039,0.0721416277975978
"SC","TM94","DEMCOMELC","ELC002",2040,0.0725958773519158
"SC","TM94","DEMCOMELC","ELC002",2041,0.0730546672185574
"SC","TM94","DEMCOMELC","ELC002",2042,0.0735180470755728
"SC","TM94","DEMCOMELC","ELC002",2043,0.0739860600644267
"SC","TM94","DEMCOMELC","ELC002",2044,0.0749865812244472
"SC","TM94","DEMCOMELC","ELC002",2045,0.0759871023844678
"SC","TM94","DEMCOMELC","ELC002",2046,0.0769876235444884
"SC","TM94","DEMCOMELC","ELC002",2047,0.0779881447045089
"SC","TM94","DEMCOMELC","ELC002",2048,0.0789886658645295
"SC","TM94","DEMCOMELC","ELC002",2049,0.0799891870245501
"SC","TM94","DEMCOMELC","ELC002",2050,0.0809897081845707
"SC","TM94","PWRDIST","ELC001",2019,0.0783582226466889
"SC","TM94","PWRDIST","ELC001",2020,0.0657231831866972
"SC","TM94","PWRDIST","ELC001",2021,0.0682066895789279
"SC","TM94","PWRDIST","ELC001",2022,0.0821624513787332
"SC","TM94","PWRDIST","ELC001",2023,0.0837123333347876
"SC","TM94","PWRDIST","ELC001",2024,0.0867604634503134
"SC","TM94","PWRDIST","ELC001",2025,0.0898398253716011
"SC","TM94","PWRDIST","ELC001",2026,0.0925476948335956
"SC","TM94","PWRDIST","ELC001",2027,0.0952579083151687
"SC","TM94","PWRDIST","ELC001",2028,0.0979704841187598
"SC","TM94","PWRDIST","ELC001",2029,0.100685439239491
"SC","TM94","PWRDIST","ELC001",2030,0.103402790672486
"SC","TM94","PWRDIST","ELC001",2031,0.104219071632171
"SC","TM94","PWRDIST","ELC001",2032,0.10504425803601
"SC","TM94","PWRDIST","ELC001",2033,0.105878450547421
"SC","TM94","PWRDIST","ELC001",2034,0.106721752444456
"SC","TM94","PWRDIST","ELC001",2035,0.10757426569785
"SC","TM94","PWRDIST","ELC001",2036,0.108436092278335
"SC","TM94","PWRDIST","ELC001",2037,0.109307339385917
"SC","TM94","PWRDIST","ELC001",2038,0.110188111605964
"SC","TM94","PWRDIST","ELC001",2039,0.111078518753112
"SC","TM94","PWRDIST","ELC001",2040,0.111978668027366
"SC","TM94","PWRDIST","ELC001",2041,0.112888667936044
"SC","TM94","PWRDIST","ELC001",2042,0.113808633523053
"SC","TM94","PWRDIST","ELC001",2043,0.114738674603031
"SC","TM94","PWRDIST","ELC001",2044,0.116290297905476
"SC","TM94","PWRDIST","ELC001",2045,0.117841921207921
"SC","TM94","PWRDIST","ELC001",2046,0.119393543203049
"SC","TM94","PWRDIST","ELC001",2047,0.120945166505494
"SC","TM94","PWRDIST","ELC001",2048,0.12249678980794
"SC","TM94","PWRDIST","ELC001",2049,0.124048413110385
"SC","TM94","PWRDIST","ELC001",2050,0.12560003641283
"SC","TM94","PWRSOLDIST","SOL",2019,0.0018568317241138
"SC","TM94","PWRSOLDIST","SOL",2020,0.0018568317241138
"SC","TM94","PWRSOLDIST","SOL",2021,0.0018568317241138
"SC","TM94","PWRSOLDIST","SOL",2022,0.0018568317241138
"SC","TM94","PWRSOLDIST","SOL",2023,0.0018568317241138
"SC","TM94","PWRSOLDIST","SOL",2024,0.0018568317241138
"SC","TM94","PWRSOLDIST","SOL",2025,0.0018568317241138
"SC","TM94","PWRSOLDIST","SOL",2026,0.0018568317241138
"SC","TM94","PWRSOLDIST","SOL",2028,0.0018568317241138
"SC","TM94","PWRSOLDIST","SOL",2029,0.0018568317241138
"SC","TM94","PWRSOLDIST","SOL",2030,0.0018568317241138
"SC","TM94","PWRSOLDIST","SOL",2031,0.0018568317241138
"SC","TM94","PWRSOLDIST","SOL",2032,0.0018568317241138
"SC","TM94","PWRSOLDIST","SOL",2033,0.0018568317241138
"SC","TM94","PWRSOLDIST","SOL",2034,0.0018568317241138
"SC","TM94","PWRSOLDIST","SOL",2035,0.0018568317241138
"SC","TM94","PWRSOLDIST","SOL",2036,0.0020477365108648
"SC","TM94","PWRSOLDIST","SOL",2037,0.0020477365108648
"SC","TM94","PWRSOLDIST","SOL",2038,0.0020477365108648
"SC","TM94","PWRSOLDIST","SOL",2039,0.0020477365108648
"SC","TM94","PWRSOLDIST","SOL",2040,0.0020477365108648
"SC","TM94","PWRSOLDIST","SOL",2041,0.00250278906883476
"SC","TM94","PWRSOLDIST","SOL",2042,0.00250278906883476
"SC","TM94","PWRSOLDIST","SOL",2043,0.00250278906883476
"SC","TM94","PWRSOLDIST","SOL",2044,0.00250278906883476
"SC","TM94","PWRSOLDIST","SOL",2045,0.00250278906883476
"SC","TM94","PWRSOLDIST","SOL",2046,0.00455052557969956
"SC","TM94","PWRSOLDIST","SOL",2047,0.00455052557969956
"SC","TM94","PWRSOLDIST","SOL",2048,0.00455052557969956
"SC","TM94","PWRSOLDIST","SOL",2049,0.00455052557969957
"SC","TM94","PWRSOLDIST","SOL",2050,0.00455052557969957
"SC","TM95","PWRDIE","DSL",2019,0.16499999472
"SC","TM95","PWRDIE","DSL",2020,0.164636106625859
"SC","TM95","PWRDIE","DSL",2021,0.163704305284789
"SC","TM95","PWRDIE","DSL",2022,0.16499999472
"SC","TM95","PWRDIE","DSL",2023,0.170350928048771
"SC","TM95","PWRDIE","DSL",2024,0.174484484816496
"SC","TM95","PWRDIE","DSL",2025,0.174484484816496
"SC","TM95","PWRDIE","DSL",2026,0.174484484816496
"SC","TM95","PWRDIE","DSL",2027,0.23091990808636
"SC","TM95","PWRDIE","DSL",2028,0.230999992608
"SC","TM95","PWRDIE","DSL",2029,0.230999992608
"SC","TM95","PWRDIE","DSL",2030,0.230999992608
"SC","TM95","PWRDIE","DSL",2031,0.214721266033941
"SC","TM95","PWRDIE","DSL",2032,0.230999992608
"SC","TM95","PWRDIE","DSL",2033,0.230999992608
"SC","TM95","PWRDIE","DSL",2034,0.0659999978879997
"SC","TM95","PWRDIE","DSL",2035,0.0659999978879997
"SC","TM95","PWRDIE","DSL",2036,0.0659999978879997
"SC","TM95","PWRWND","WND",2019,0.0371043375561216
"SC","TM95","PWRWND","WND",2020,0.0270246054627505
"SC","TM95","PWRWND","WND",2022,0.0461528350792254
"SC","TM95","PWRWND","WND",2023,0.0463451314571048
"SC","TM95","PWRWND","WND",2024,0.0486596953006061
"SC","TM95","PWRWND","WND",2025,0.0522634019703962
"SC","TM95","PWRWND","WND",2026,0.0554323595306137
"SC","TM95","PWRWND","WND",2027,0.0415024168281028
"SC","TM95","PWRWND","WND",2028,0.0446526140751492
"SC","TM95","PWRWND","WND",2029,0.0478298638193656
"SC","TM95","PWRWND","WND",2030,0.0510099179128939
"SC","TM95","PWRWND","WND",2031,0.0568981402554923
"SC","TM95","PWRWND","WND",2032,0.0529308895418804
"SC","TM95","PWRWND","WND",2033,0.061840562593536
"SC","TM95","PWRWND","WND",2034,0.061840562593536
"SC","TM95","PWRWND","WND",2035,0.061840562593536
"SC","TM95","PWRWND","WND",2036,0.061840562593536
"SC","TM95","PWRWND","WND",2037,0.061840562593536
"SC","TM95","PWRWND","WND",2038,0.061840562593536
"SC","TM95","PWRWND","WND",2039,0.061840562593536
"SC","TM95","PWRWND","WND",2040,0.061840562593536
"SC","TM95","PWRWND","WND",2041,0.061840562593536
"SC","TM95","PWRWND","WND",2042,0.061840562593536
"SC","TM95","PWRWND","WND",2043,0.061840562593536
"SC","TM95","PWRWND","WND",2044,0.0432883938154752
"SC","TM95","PWRWND","WND",2045,0.0432883938154752
"SC","TM95","DEMRESELC","ELC002",2019,0.0310093089996867
"SC","TM95","DEMRESELC","ELC002",2020,0.0316942739964665
"SC","TM95","DEMRESELC","ELC002",2021,0.0323989352251288
"SC","TM95","DEMRESELC","ELC002",2022,0.0331240652969133
"SC","TM95","DEMRESELC","ELC002",2023,0.0336414394413657
"SC","TM95","DEMRESELC","ELC002",2024,0.0349610043616328
"SC","TM95","DEMRESELC","ELC002",2025,0.0363140562419311
"SC","TM95","DEMRESELC","ELC002",2026,0.0372732951689781
"SC","TM95","DEMRESELC","ELC002",2027,0.0382352772484069
"SC","TM95","DEMRESELC","ELC002",2028,0.0392000223692199
"SC","TM95","DEMRESELC","ELC002",2029,0.0401675534802658
"SC","TM95","DEMRESELC","ELC002",2030,0.0411378889406235
"SC","TM95","DEMRESELC","ELC002",2031,0.0416071026311822
"SC","TM95","DEMRESELC","ELC002",2032,0.0420818791226672
"SC","TM95","DEMRESELC","ELC002",2033,0.0425622857317012
"SC","TM95","DEMRESELC","ELC002",2034,0.043048394364677
"SC","TM95","DEMRESELC","ELC002",2035,0.0435402753980639
"SC","TM95","DEMRESELC","ELC002",2036,0.044037997678408
"SC","TM95","DEMRESELC","ELC002",2037,0.0445416346420251
"SC","TM95","DEMRESELC","ELC002",2038,0.0450512612551545
"SC","TM95","DEMRESELC","ELC002",2039,0.0455669509541118
"SC","TM95","DEMRESELC","ELC002",2040,0.046088777175213
"SC","TM95","DEMRESELC","ELC002",2041,0.0466168179445438
"SC","TM95","DEMRESELC","ELC002",2042,0.0471511497582663
"SC","TM95","DEMRESELC","ELC002",2043,0.0476918506424664
"SC","TM95","DEMRESELC","ELC002",2044,0.0483367928471036
"SC","TM95","DEMRESELC","ELC002",2045,0.0489817350517408
"SC","TM95","DEMRESELC","ELC002",2046,0.0496266757264548
"SC","TM95","DEMRESELC","ELC002",2047,0.0502716179310921
"SC","TM95","DEMRESELC","ELC002",2048,0.0509165601357293
"SC","TM95","DEMRESELC","ELC002",2049,0.0515615023403666
"SC","TM95","DEMRESELC","ELC002",2050,0.0522064445450038
"SC","TM95","DEMCOMELC","ELC002",2019,0.0606915227968843
"SC","TM95","DEMCOMELC","ELC002",2020,0.0452200607468472
"SC","TM95","DEMCOMELC","ELC002",2021,0.0474217901208217
"SC","TM95","DEMCOMELC","ELC002",2022,0.0630287681823121
"SC","TM95","DEMCOMELC","ELC002",2023,0.0643251853638514
"SC","TM95","DEMCOMELC","ELC002",2024,0.0665727772470025
"SC","TM95","DEMCOMELC","ELC002",2025,0.0688234320364942
"SC","TM95","DEMCOMELC","ELC002",2026,0.0710331506696648
"SC","TM95","DEMCOMELC","ELC002",2027,0.0732428693028354
"SC","TM95","DEMCOMELC","ELC002",2028,0.0754525894659292
"SC","TM95","DEMCOMELC","ELC002",2029,0.0776623080990998
"SC","TM95","DEMCOMELC","ELC002",2030,0.0798720267322703
"SC","TM95","DEMCOMELC","ELC002",2031,0.0803580879376255
"SC","TM95","DEMCOMELC","ELC002",2032,0.0808490081792132
"SC","TM95","DEMCOMELC","ELC002",2033,0.0813448379445007
"SC","TM95","DEMCOMELC","ELC002",2034,0.0818456261910318
"SC","TM95","DEMCOMELC","ELC002",2035,0.0823514218763506
"SC","TM95","DEMCOMELC","ELC002",2036,0.082862275487924
"SC","TM95","DEMCOMELC","ELC002",2037,0.0833782390431426
"SC","TM95","DEMCOMELC","ELC002",2038,0.083899359969627
"SC","TM95","DEMCOMELC","ELC002",2039,0.084425693344614
"SC","TM95","DEMCOMELC","ELC002",2040,0.0849572911854941
"SC","TM95","DEMCOMELC","ELC002",2041,0.0854942024498112
"SC","TM95","DEMCOMELC","ELC002",2042,0.0860364852746486
"SC","TM95","DEMCOMELC","ELC002",2043,0.0865841901474736
"SC","TM95","DEMCOMELC","ELC002",2044,0.0877550771265931
"SC","TM95","DEMCOMELC","ELC002",2045,0.0889259641057126
"SC","TM95","DEMCOMELC","ELC002",2046,0.0900968510848321
